"effect","term","estimate","std.error","statistic","df","p.value"
"fixed","(Intercept)",0.512252964426888,0.041540125143519,12.3315219358892,5.71393283433024,2.47316359275845e-05
"fixed","SourceAssemblyAI",-0.0889328063241115,0.0253380528256541,-3.50985164235151,32.000000005168,0.00135608026980291
"fixed","SourceAWS",-0.00830039525691779,0.0253380528256541,-0.32758615328617,32.0000000048494,0.745358195444712
"fixed","SourceCrisperWhisper",-8.01081201914743e-16,0.0253380528256541,-3.16157365140414e-14,32.0000000045326,0.999999999999975
"fixed","SourceGoogle",0.0454545454545445,0.0253380528256541,1.79392417275739,32.0000000051698,0.082279809719415
"fixed","SourceMeta",-0.0620553359683803,0.0253380528256541,-2.44909647932973,32.0000000051698,0.0199805148493752
"fixed","SourceMicrosoft",-0.017391304347827,0.0253380528256541,-0.686370987837658,32.0000000044701,0.497422855466128
"fixed","SourceNemo",-0.02608695652174,0.0253380528256541,-1.02955648175647,32.0000000045817,0.310937685246431
"fixed","SourceWhisper",-0.0711462450592894,0.0253380528256541,-2.80788131388122,32.000000004204,0.00842614461517338
